ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P102_3,P1202B_N,P1202B_DEP_COD,P1202B_DEP,P1202B_PROV_COD,P1202B_PROV,P1202B_DIST_COD,P1202B_DIST,P1202B_CANT,OMICAP1200A
2021,01,AMAZONAS,01,CHACHAPOYAS,20,SOLOCO,05506,00131,14,1,2,4,27.8657142857143,1, ,1,1,0,1,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,03,COCHAMAL,1, 
2021,01,AMAZONAS,01,CHACHAPOYAS,10,LEIMEBAMBA,05524,00021,3,1,2,4,27.8657142857143,1, ,1,1,0,1,01,AMAZONAS,05,LUYA,17,SAN FRANCISCO DEL YESO,1, 
2021,01,AMAZONAS,01,CHACHAPOYAS,10,LEIMEBAMBA,05524,00093,11,1,2,4,27.8657142857143,1, ,1,0,0,2,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,09,OMIA,1, 
2021,01,AMAZONAS,01,CHACHAPOYAS,10,LEIMEBAMBA,05524,00093,11,1,2,4,27.8657142857143,1, ,1,0,0,1,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,01,SAN NICOLAS,1, 
2021,01,AMAZONAS,01,CHACHAPOYAS,10,LEIMEBAMBA,05525,00035,4,1,2,4,27.8657142857143,1, ,1,1,0,1,01,AMAZONAS,01,CHACHAPOYAS,03,BALSAS,1, 
2021,01,AMAZONAS,01,CHACHAPOYAS,10,LEIMEBAMBA,05525,00165,14,1,2,4,27.8657142857143,1, ,1,1,0,1,01,AMAZONAS,01,CHACHAPOYAS,03,BALSAS,1, 
2021,01,AMAZONAS,01,CHACHAPOYAS,06,CHUQUIBAMBA,05534,00077,14,1,2,4,27.8657142857143,1, ,1,1,0,1,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,02,CHIRIMOTO,1, 
2021,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,01,SAN NICOLAS,05551,00014,2,1,3,7,89.8303571428571,1, ,1,1,0,2,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,07,MARISCAL BENAVIDES,1, 
2021,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,01,SAN NICOLAS,05551,00033,5,1,3,7,89.8303571428571,1, ,0,0,1,1,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,07,MARISCAL BENAVIDES,11, 
2021,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,01,SAN NICOLAS,05551,00075,10,1,3,7,89.8303571428571,1, ,1,1,0,1,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,07,MARISCAL BENAVIDES,1, 
2021,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,01,SAN NICOLAS,05551,00078,11,1,3,7,89.8303571428571,1, ,1,1,0,1,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,09,OMIA,1, 
2021,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,09,OMIA,05573,00149,13,1,3,7,89.8303571428571,1, ,1,1,0,1,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,12,VISTA ALEGRE,2, 
2021,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,09,OMIA,05588,00094,11,1,3,7,96.7403846153846,1, ,1,1,0,1,01,AMAZONAS,01,CHACHAPOYAS,06,CHUQUIBAMBA,1, 
2021,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,02,CHIRIMOTO,05600,00082,9,1,3,7,89.8303571428572,1, ,0,0,1,1,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,11,TOTORA,3, 
2021,16,LORETO,02,ALTO AMAZONAS,02,BALSAPUERTO,05684,00025,5,1,3,7,68.4942307692308,1, ,1,1,0,1,16,LORETO,02,ALTO AMAZONAS,02,BALSAPUERTO,1, 
2021,16,LORETO,02,ALTO AMAZONAS,01,YURIMAGUAS,05749,00038,6,1,3,7,68.4942307692308,1, ,1,1,0,1,16,LORETO,02,ALTO AMAZONAS,11,TENIENTE CESAR LOPEZ ROJAS,1, 
2021,16,LORETO,02,ALTO AMAZONAS,01,YURIMAGUAS,05750,00037,4,1,3,7,63.6017857142857,1, ,1,1,0,1,16,LORETO,02,ALTO AMAZONAS,11,TENIENTE CESAR LOPEZ ROJAS,1, 
2021,16,LORETO,02,ALTO AMAZONAS,01,YURIMAGUAS,05750,00067,8,1,3,7,63.6017857142857,1, ,1,1,0,1,16,LORETO,02,ALTO AMAZONAS,11,TENIENTE CESAR LOPEZ ROJAS,2, 
2021,16,LORETO,02,ALTO AMAZONAS,01,YURIMAGUAS,05750,00105,12,1,3,7,63.6017857142857,1, ,1,1,0,1,16,LORETO,02,ALTO AMAZONAS,11,TENIENTE CESAR LOPEZ ROJAS,1, 
2021,16,LORETO,02,ALTO AMAZONAS,11,TENIENTE CÉSAR LÓPEZ ROJAS,05761,00013,2,1,3,7,68.4942307692308,1, ,1,1,0,1,16,LORETO,02,ALTO AMAZONAS,01,YURIMAGUAS,1, 
2021,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,05943,00018,4,1,3,7,80.9477272727273,1, ,1,1,0,1,16,LORETO,01,MAYNAS,12,BELEN,1, 
2021,16,LORETO,01,MAYNAS,01,IQUITOS,05947,00105,10,1,3,7,63.6017857142857,1, ,1,1,0,1,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,1, 
2021,16,LORETO,01,MAYNAS,01,IQUITOS,05950,00027,4,1,3,7,63.6017857142857,1, ,1,1,0,1,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,1, 
2021,16,LORETO,01,MAYNAS,04,INDIANA,05997,00059,8,1,3,7,63.6017857142857,1, ,1,1,0,1,16,LORETO,01,MAYNAS,03,FERNANDO LORES,1, 
2021,16,LORETO,06,UCAYALI,02,INAHUAYA,06192,00059,10,1,3,7,63.6017857142857,1, ,1,1,0,1,16,LORETO,06,UCAYALI,05,SARAYACU,1, 
2021,22,SAN MARTÍN,08,RIOJA,02,AWAJUN,06245,00027,3,1,3,7,79.8010204081633,1, ,1,1,0,1,22,SAN MARTIN,01,MOYOBAMBA,01,MOYOBAMBA,3, 
2021,22,SAN MARTÍN,08,RIOJA,02,AWAJUN,06245,00110,10,1,3,7,79.8010204081633,1, ,1,0,0,1,22,SAN MARTIN,08,RIOJA,05,PARDO MIGUEL,1, 
2021,22,SAN MARTÍN,08,RIOJA,02,AWAJUN,06245,00118,12,1,3,7,79.8010204081633,1, ,1,0,0,1,22,SAN MARTIN,08,RIOJA,04,NUEVA CAJAMARCA,3, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06312,00019,3,1,3,7,111.721428571429,1, ,1,1,0,1,22,SAN MARTIN,08,RIOJA,02,AWAJUN,1, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06312,00065,7,1,3,7,111.721428571429,1, ,1,0,0,1,22,SAN MARTIN,08,RIOJA,02,AWAJUN,1, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06312,00103,11,1,3,7,111.721428571429,1, ,1,0,0,1,22,SAN MARTIN,03,EL DORADO,01,SAN JOSE DE SISA,1, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06357,00027,3,1,3,7,79.8010204081633,1, ,1,0,0,1,22,SAN MARTIN,01,MOYOBAMBA,01,MOYOBAMBA,1, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,04,JEPELACIO,06410,00005,1,1,3,7,85.9395604395604,1, ,1,0,0,1,22,SAN MARTIN,08,RIOJA,05,PARDO MIGUEL,1, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,05,SORITOR,06420,00349,11,1,3,7,159.602040816327,1, ,1,1,0,1,22,SAN MARTIN,07,PICOTA,09,TINGO DE PONASA,1, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,05,SORITOR,06420,00496,14,1,3,7,159.602040816327,1, ,1,0,0,1,22,SAN MARTIN,01,MOYOBAMBA,02,CALZADA,1, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,05,SORITOR,06437,00120,11,1,3,7,79.8010204081633,1, ,0,0,1,1,22,SAN MARTIN,07,PICOTA,09,TINGO DE PONASA,1, 
2021,22,SAN MARTÍN,01,MOYOBAMBA,05,SORITOR,06437,00125,12,1,3,7,79.8010204081633,1, ,1,1,0,1,22,SAN MARTIN,08,RIOJA,08,YORONGOS,2, 
2021,22,SAN MARTÍN,05,LAMAS,03,BARRANQUITA,06498,00050,7,1,3,7,79.8010204081633,1, ,1,1,0,1,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,1, 
2021,22,SAN MARTÍN,05,LAMAS,07,RUMISAPA,06509,00023,4,1,3,7,79.8010204081633,1, ,1,1,0,1,22,SAN MARTIN,05,LAMAS,05,CUÑUMBUQUI,1, 
2021,22,SAN MARTÍN,05,LAMAS,07,RUMISAPA,06509,00031,6,1,3,7,79.8010204081633,1, ,1,0,0,1,22,SAN MARTIN,05,LAMAS,05,CUÑUMBUQUI,1, 
2021,22,SAN MARTÍN,09,SAN MARTIN,11,PAPAPLAYA,06569,00006,1,1,3,7,79.8010204081633,1, ,1,0,0,1,22,SAN MARTIN,09,SAN MARTIN,04,CHAZUTA,1, 
2021,22,SAN MARTÍN,09,SAN MARTIN,11,PAPAPLAYA,06569,00062,11,1,3,7,79.8010204081633,1, ,1,1,0,1,22,SAN MARTIN,09,SAN MARTIN,06,EL PORVENIR,1, 
2021,22,SAN MARTÍN,09,SAN MARTIN,02,ALBERTO LEVEAU,06593,00066,4,1,3,7,79.8010204081633,1, ,1,1,0,1,22,SAN MARTIN,09,SAN MARTIN,08,JUAN GUERRA,1, 
2021,22,SAN MARTÍN,09,SAN MARTIN,02,ALBERTO LEVEAU,06593,00084,5,1,3,7,79.8010204081633,1, ,1,1,0,1,22,SAN MARTIN,09,SAN MARTIN,08,JUAN GUERRA,1, 
2021,22,SAN MARTÍN,09,SAN MARTIN,02,ALBERTO LEVEAU,06593,00101,6,1,3,7,79.8010204081633,1, ,1,1,0,1,22,SAN MARTIN,09,SAN MARTIN,08,JUAN GUERRA,1, 
2021,22,SAN MARTÍN,09,SAN MARTIN,02,ALBERTO LEVEAU,06593,00158,11,1,3,7,79.8010204081633,1, ,1,1,0,1,22,SAN MARTIN,09,SAN MARTIN,14,SHAPAJA,1, 
2021,22,SAN MARTÍN,07,PICOTA,01,PICOTA,06616,00066,5,1,3,7,79.8010204081633,1, ,1,1,0,1,22,SAN MARTIN,07,PICOTA,03,CASPISAPA,1, 
2021,22,SAN MARTÍN,07,PICOTA,01,PICOTA,06616,00096,8,1,3,7,79.8010204081633,1, ,1,1,0,1,22,SAN MARTIN,07,PICOTA,03,CASPISAPA,1, 
2021,22,SAN MARTÍN,07,PICOTA,01,PICOTA,06616,00097,9,1,3,7,79.8010204081633,1, ,1,0,0,1,22,SAN MARTIN,07,PICOTA,03,CASPISAPA,1, 
2021,22,SAN MARTÍN,07,PICOTA,01,PICOTA,06616,00132,11,1,3,7,79.8010204081633,1, ,1,1,0,1,22,SAN MARTIN,08,RIOJA,09,YURACYACU,1, 
2021,22,SAN MARTÍN,07,PICOTA,08,SHAMBOYACU,06633,00112,12,1,3,7,79.8010204081633,1, ,1,1,0,1,22,SAN MARTIN,09,SAN MARTIN,07,HUIMBAYOC,1, 
2021,22,SAN MARTÍN,04,HUALLAGA,01,SAPOSOA,06702,00167,7,1,3,7,79.8010204081633,1, ,1,1,0,1,22,SAN MARTIN,01,MOYOBAMBA,02,CALZADA,3, 
2021,22,SAN MARTÍN,04,HUALLAGA,04,PISCOYACU,06716,00018,2,1,3,7,85.9395604395604,1, ,1,1,0,1,22,SAN MARTIN,04,HUALLAGA,03,EL ESLABON,1, 
2021,22,SAN MARTÍN,04,HUALLAGA,04,PISCOYACU,06718,00002,2,1,3,7,79.8010204081633,1, ,1,0,0,1,22,SAN MARTIN,04,HUALLAGA,03,EL ESLABON,1, 
2021,22,SAN MARTÍN,06,MARISCAL CACERES,03,HUICUNGO,06731,00021,2,1,3,7,79.8010204081633,1, ,1,1,0,1,22,SAN MARTIN,05,LAMAS,07,RUMISAPA,1, 
2021,22,SAN MARTÍN,02,BELLAVISTA,03,BAJO BIAVO,06811,00103,12,1,3,7,93.1011904761905,1, ,1,1,0,1,22,SAN MARTIN,02,BELLAVISTA,02,ALTO BIAVO,1, 
2021,22,SAN MARTÍN,10,TOCACHE,01,TOCACHE,06884,00013,1,1,3,7,85.9395604395604,1, ,0,0,1,1,22,SAN MARTIN,10,TOCACHE,05,UCHIZA,1, 
2021,22,SAN MARTÍN,10,TOCACHE,01,TOCACHE,06885,00011,1,1,3,7,85.9395604395604,1, ,1,1,0,1,22,SAN MARTIN,10,TOCACHE,05,UCHIZA,1, 
2021,22,SAN MARTÍN,10,TOCACHE,01,TOCACHE,06885,00103,12,1,3,7,85.9395604395604,1, ,1,0,0,1,22,SAN MARTIN,10,TOCACHE,03,POLVORA,1, 
2021,22,SAN MARTÍN,10,TOCACHE,01,TOCACHE,06909,00014,2,1,3,7,79.8010204081633,1, ,1,1,0,1,22,SAN MARTIN,10,TOCACHE,05,UCHIZA,1, 
2021,22,SAN MARTÍN,10,TOCACHE,01,TOCACHE,06909,00056,9,1,3,7,79.8010204081633,1, ,1,1,0,1,22,SAN MARTIN,05,LAMAS,03,BARRANQUITA,1, 
2021,13,LA LIBERTAD,04,CHEPEN,02,PACANGA,06975,00107,12,1,1,1,97.2392857142857,1, ,1,0,0,1,13,LA LIBERTAD,07,PACASMAYO,05,SAN JOSE,3, 
2021,13,LA LIBERTAD,04,CHEPEN,02,PACANGA,06975,00113,13,1,1,1,97.2392857142857,1, ,1,0,0,1,13,LA LIBERTAD,04,CHEPEN,03,PUEBLO NUEVO,1, 
2021,13,LA LIBERTAD,07,PACASMAYO,02,GUADALUPE,07032,00001,1,1,1,1,97.2392857142857,1, ,1,0,0,1,13,LA LIBERTAD,04,CHEPEN,01,CHEPEN,1, 
2021,13,LA LIBERTAD,07,PACASMAYO,05,SAN JOSE,07036,00068,13,1,1,1,97.2392857142857,1, ,1,0,0,1,13,LA LIBERTAD,07,PACASMAYO,03,JEQUETEPEQUE,1, 
2021,13,LA LIBERTAD,11,GRAN CHIMU,02,LUCMA,07142,00058,7,1,2,4,94.2802197802198,1, ,1,0,0,1,13,LA LIBERTAD,11,GRAN CHIMU,02,LUCMA,1, 
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00039,5,1,2,4,94.2802197802198,1, ,1,1,0,1,13,LA LIBERTAD,06,OTUZCO,13,SINSICAP,1, 
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00058,8,1,2,4,94.2802197802198,1, ,1,1,0,1,13,LA LIBERTAD,06,OTUZCO,13,SINSICAP,1, 
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00073,11,1,2,4,94.2802197802198,1, ,1,1,0,1,13,LA LIBERTAD,06,OTUZCO,13,SINSICAP,3, 
2021,13,LA LIBERTAD,06,OTUZCO,01,OTUZCO,07202,00028,5,1,2,4,94.2802197802198,1, ,1,1,0,1,13,LA LIBERTAD,11,GRAN CHIMU,02,LUCMA,1, 
2021,13,LA LIBERTAD,06,OTUZCO,01,OTUZCO,07218,00042,5,1,2,4,94.2802197802198,1, ,1,1,0,1,13,LA LIBERTAD,06,OTUZCO,02,AGALLPAMPA,2, 
2021,13,LA LIBERTAD,06,OTUZCO,01,OTUZCO,07229,00017,3,1,2,4,94.2802197802198,1, ,1,1,0,1,13,LA LIBERTAD,06,OTUZCO,14,USQUIL,1, 
2021,13,LA LIBERTAD,06,OTUZCO,01,OTUZCO,07245,00122,12,1,2,4,94.2802197802198,1, ,1,1,0,1,13,LA LIBERTAD,06,OTUZCO,02,AGALLPAMPA,2, 
2021,13,LA LIBERTAD,06,OTUZCO,01,OTUZCO,07254,00127,13,1,2,4,94.2802197802198,1, ,1,1,0,1,13,LA LIBERTAD,06,OTUZCO,06,LA CUESTA,1, 
2021,13,LA LIBERTAD,06,OTUZCO,04,CHARAT,07262,00009,2,1,2,4,94.2802197802198,1, ,1,0,0,1,13,LA LIBERTAD,06,OTUZCO,14,USQUIL,10, 
2021,13,LA LIBERTAD,06,OTUZCO,04,CHARAT,07262,00046,7,1,2,4,94.2802197802198,1, ,1,1,0,1,13,LA LIBERTAD,06,OTUZCO,14,USQUIL,1, 
2021,13,LA LIBERTAD,06,OTUZCO,14,USQUIL,07318,00051,8,1,2,4,109.99358974359,1, ,1,1,0,1,13,LA LIBERTAD,06,OTUZCO,14,USQUIL,1, 
2021,13,LA LIBERTAD,06,OTUZCO,14,USQUIL,07328,00012,2,1,2,4,94.2802197802198,1, ,1,1,0,1,13,LA LIBERTAD,06,OTUZCO,01,OTUZCO,1, 
2021,13,LA LIBERTAD,06,OTUZCO,11,SALPO,07402,00064,11,1,2,4,94.2802197802198,1, ,1,1,0,1,13,LA LIBERTAD,05,JULCAN,01,JULCAN,4, 
2021,13,LA LIBERTAD,01,TRUJILLO,08,POROTO,07432,00095,13,1,1,1,97.2392857142857,1, ,1,1,0,1,13,LA LIBERTAD,09,SANCHEZ CARRION,06,SANAGORAN,1, 
2021,13,LA LIBERTAD,01,TRUJILLO,06,LAREDO,07436,00091,7,1,1,1,97.2392857142857,1, ,1,0,0,1,13,LA LIBERTAD,12,VIRU,02,CHAO,2, 
2021,13,LA LIBERTAD,01,TRUJILLO,06,LAREDO,07436,00094,8,1,1,1,97.2392857142857,1, ,1,1,0,1,13,LA LIBERTAD,05,JULCAN,01,JULCAN,1, 
2021,13,LA LIBERTAD,01,TRUJILLO,07,MOCHE,07455,00021,1,1,1,1,97.2392857142857,1, ,1,1,0,1,13,LA LIBERTAD,06,OTUZCO,01,OTUZCO,1, 
2021,13,LA LIBERTAD,01,TRUJILLO,07,MOCHE,07455,00021,1,1,1,1,97.2392857142857,1, ,1,1,0,2,13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,1, 
2021,13,LA LIBERTAD,01,TRUJILLO,07,MOCHE,07455,00119,12,1,1,1,97.2392857142857,1, ,1,0,0,1,13,LA LIBERTAD,12,VIRU,02,CHAO,1, 
2021,13,LA LIBERTAD,12,VIRU,02,CHAO,07495,00031,5,1,1,1,97.2392857142857,1, ,1,1,0,1,13,LA LIBERTAD,09,SANCHEZ CARRION,01,HUAMACHUCO,1, 
2021,13,LA LIBERTAD,12,VIRU,02,CHAO,07495,00032,6,1,1,1,97.2392857142857,1, ,1,0,0,1,13,LA LIBERTAD,12,VIRU,01,VIRU,1, 
2021,13,LA LIBERTAD,12,VIRU,02,CHAO,07495,00078,12,1,1,1,97.2392857142857,1, ,1,1,0,1,13,LA LIBERTAD,12,VIRU,02,CHAO,1, 
2021,13,LA LIBERTAD,05,JULCAN,01,JULCAN,07544,00008,2,1,2,4,94.2802197802198,1, ,1,0,0,1,13,LA LIBERTAD,05,JULCAN,03,CARABAMBA,1, 
2021,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,06,QUIRUVILCA,07582,00081,11,1,2,4,94.2802197802198,1, ,1,1,0,1,13,LA LIBERTAD,06,OTUZCO,14,USQUIL,1, 
2021,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,03,CACHICADAN,07599,00047,5,1,2,4,94.2802197802198,1, ,1,1,0,1,13,LA LIBERTAD,09,SANCHEZ CARRION,01,HUAMACHUCO,1, 
2021,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,02,ANGASMARCA,07639,00068,12,1,2,4,94.2802197802198,1, ,1,1,0,1,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,07,SANTA CRUZ DE CHUCA,2, 
2021,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,07,SANTA CRUZ DE CHUCA,07643,00010,3,1,2,4,109.99358974359,1, ,1,1,0,1,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,1, 
2021,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07652,00059,7,1,2,4,94.2802197802198,1, ,1,1,0,1,13,LA LIBERTAD,05,JULCAN,01,JULCAN,2, 
2021,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,07652,00096,12,1,2,4,94.2802197802198,1, ,1,0,0,1,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,07,SANTA CRUZ DE CHUCA,1, 
2021,13,LA LIBERTAD,09,SANCHEZ CARRION,06,SANAGORAN,07704,00017,3,1,2,4,94.2802197802198,1, ,1,1,0,1,13,LA LIBERTAD,06,OTUZCO,14,USQUIL,1, 
2021,13,LA LIBERTAD,09,SANCHEZ CARRION,06,SANAGORAN,07704,00047,8,1,2,4,94.2802197802198,1, ,1,0,0,1,13,LA LIBERTAD,06,OTUZCO,14,USQUIL,1, 
2021,13,LA LIBERTAD,09,SANCHEZ CARRION,06,SANAGORAN,07706,00061,6,1,2,4,94.2802197802198,1, ,1,1,0,1,13,LA LIBERTAD,06,OTUZCO,14,USQUIL,1, 
2021,13,LA LIBERTAD,09,SANCHEZ CARRION,06,SANAGORAN,07706,00112,11,1,2,4,94.2802197802198,1, ,1,1,0,1,13,LA LIBERTAD,06,OTUZCO,14,USQUIL,1, 
2021,13,LA LIBERTAD,09,SANCHEZ CARRION,05,MARCABAL,07718,00059,7,1,2,4,94.2802197802198,1, ,0,0,1,1,13,LA LIBERTAD,09,SANCHEZ CARRION,01,HUAMACHUCO,2, 
2021,13,LA LIBERTAD,09,SANCHEZ CARRION,08,SARTIMBAMBA,07755,00059,8,1,2,4,94.2802197802198,1, ,1,1,0,1,13,LA LIBERTAD,09,SANCHEZ CARRION,06,SANAGORAN,1, 
2021,13,LA LIBERTAD,09,SANCHEZ CARRION,03,COCHORCO,07763,00004,1,1,2,4,109.99358974359,1, ,1,1,0,1,13,LA LIBERTAD,09,SANCHEZ CARRION,08,SARTIMBAMBA,5, 
2021,13,LA LIBERTAD,09,SANCHEZ CARRION,03,COCHORCO,07763,00026,4,1,2,4,109.99358974359,1, ,1,0,0,1,13,LA LIBERTAD,09,SANCHEZ CARRION,02,CHUGAY,3, 
2021,13,LA LIBERTAD,09,SANCHEZ CARRION,03,COCHORCO,07763,00041,5,1,2,4,109.99358974359,1, ,1,0,0,1,13,LA LIBERTAD,09,SANCHEZ CARRION,08,SARTIMBAMBA,1, 
2021,13,LA LIBERTAD,09,SANCHEZ CARRION,03,COCHORCO,07763,00045,6,1,2,4,109.99358974359,1, ,1,1,0,1,13,LA LIBERTAD,09,SANCHEZ CARRION,08,SARTIMBAMBA,1, 
2021,13,LA LIBERTAD,09,SANCHEZ CARRION,03,COCHORCO,07763,00084,12,1,2,4,109.99358974359,1, ,1,0,0,1,13,LA LIBERTAD,09,SANCHEZ CARRION,08,SARTIMBAMBA,3, 
2021,13,LA LIBERTAD,09,SANCHEZ CARRION,03,COCHORCO,07763,00093,13,1,2,4,109.99358974359,1, ,1,0,0,1,13,LA LIBERTAD,09,SANCHEZ CARRION,08,SARTIMBAMBA,3, 
2021,13,LA LIBERTAD,09,SANCHEZ CARRION,04,CURGOS,07847,00006,1,1,2,4,94.2802197802198,1, ,1,1,0,1,13,LA LIBERTAD,09,SANCHEZ CARRION,01,HUAMACHUCO,1, 
2021,13,LA LIBERTAD,09,SANCHEZ CARRION,01,HUAMACHUCO,07890,00021,4,1,2,4,101.532544378698,1, ,1,1,0,1,13,LA LIBERTAD,09,SANCHEZ CARRION,07,SARIN,3, 
2021,13,LA LIBERTAD,09,SANCHEZ CARRION,01,HUAMACHUCO,07913,00046,8,1,2,4,94.2802197802198,1, ,1,1,0,1,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,06,QUIRUVILCA,1, 
2021,13,LA LIBERTAD,09,SANCHEZ CARRION,01,HUAMACHUCO,07913,00055,9,1,2,4,94.2802197802198,1, ,1,0,0,1,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,03,CACHICADAN,1, 
2021,13,LA LIBERTAD,09,SANCHEZ CARRION,01,HUAMACHUCO,07913,00076,11,1,2,4,94.2802197802198,1, ,1,1,0,1,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,03,CACHICADAN,1, 
2021,13,LA LIBERTAD,09,SANCHEZ CARRION,01,HUAMACHUCO,07923,00001,1,1,2,4,94.2802197802198,1, ,1,1,0,1,13,LA LIBERTAD,09,SANCHEZ CARRION,05,MARCABAL,1, 
2021,13,LA LIBERTAD,09,SANCHEZ CARRION,01,HUAMACHUCO,07923,00007,2,1,2,4,94.2802197802198,1, ,1,1,0,1,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,03,CACHICADAN,1, 
2021,13,LA LIBERTAD,09,SANCHEZ CARRION,01,HUAMACHUCO,07923,00064,10,1,2,4,94.2802197802198,1, ,1,1,0,1,13,LA LIBERTAD,09,SANCHEZ CARRION,06,SANAGORAN,1, 
2021,13,LA LIBERTAD,09,SANCHEZ CARRION,01,HUAMACHUCO,07923,00090,14,1,2,4,94.2802197802198,1, ,1,1,0,1,13,LA LIBERTAD,09,SANCHEZ CARRION,06,SANAGORAN,1, 
2021,13,LA LIBERTAD,09,SANCHEZ CARRION,01,HUAMACHUCO,07925,00037,4,1,2,4,94.2802197802198,1, ,1,1,0,1,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,06,QUIRUVILCA,1, 
2021,13,LA LIBERTAD,09,SANCHEZ CARRION,01,HUAMACHUCO,07925,00065,8,1,2,4,94.2802197802198,1, ,1,1,0,1,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,06,QUIRUVILCA,1, 
2021,13,LA LIBERTAD,09,SANCHEZ CARRION,07,SARIN,07936,00037,7,1,2,4,94.2802197802198,1, ,1,1,0,1,13,LA LIBERTAD,09,SANCHEZ CARRION,04,CURGOS,1, 
2021,13,LA LIBERTAD,08,PATAZ,02,BULDIBUYO,08025,00018,4,1,2,4,101.532544378698,1, ,1,1,0,1,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,1, 
2021,13,LA LIBERTAD,08,PATAZ,02,BULDIBUYO,08025,00057,8,1,2,4,101.532544378698,1, ,1,0,0,1,13,LA LIBERTAD,08,PATAZ,02,BULDIBUYO,1, 
2021,13,LA LIBERTAD,08,PATAZ,02,BULDIBUYO,08025,00075,10,1,2,4,101.532544378698,1, ,1,1,0,1,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,1, 
2021,02,ANCASH,15,PALLASCA,01,CABANA,08127,00002,1,1,2,5,141.126748251748,1, ,1,0,0,1,02,ANCASH,15,PALLASCA,11,TAUCA,1, 
2021,02,ANCASH,15,PALLASCA,01,CABANA,08127,00052,8,1,2,5,141.126748251748,1, ,1,0,0,1,02,ANCASH,15,PALLASCA,11,TAUCA,3, 
2021,02,ANCASH,09,CORONGO,01,CORONGO,08215,00116,14,1,2,5,131.046266233766,1, ,1,0,0,1,02,ANCASH,09,CORONGO,02,ACO,4, 
2021,02,ANCASH,18,SANTA,01,CHIMBOTE,08241,00025,4,1,1,2,60.8080357142857,1, ,1,0,0,1,02,ANCASH,18,SANTA,09,NUEVO CHIMBOTE,1, 
2021,02,ANCASH,18,SANTA,01,CHIMBOTE,08249,00043,5,1,1,2,60.8080357142857,1, ,1,0,0,1,02,ANCASH,18,SANTA,08,SANTA,2, 
2021,02,ANCASH,18,SANTA,01,CHIMBOTE,08258,00005,1,1,1,2,60.8080357142857,1, ,1,0,0,1,02,ANCASH,08,CASMA,01,CASMA,1, 
